Date,Control Point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total,Festival,DayofWeek,PCR_GDP_GR,HK_GDP_GR,PCR_CPI_GR,HK_CPI_GR,Weather
12/31/2019,Man Kam To,Arrival,2075,1388,27,3490,FALSE,3,0.1023,0.0346,-0.004,0.0074,1. No Rain
12/31/2019,Man Kam To,Departure,2063,973,14,3050,FALSE,3,0.1023,0.0346,-0.004,0.0074,1. No Rain
12/31/2019,Sha Tau Kok,Arrival,2426,652,102,3180,FALSE,3,0.1023,0.0346,-0.004,0.0074,1. No Rain
12/31/2019,Sha Tau Kok,Departure,2196,505,48,2749,FALSE,3,0.1023,0.0346,-0.004,0.0074,1. No Rain
12/31/2019,Shenzhen Bay,Arrival,34406,13059,1128,48593,FALSE,3,0.1023,0.0346,-0.004,0.0074,1. No Rain
12/31/2019,Shenzhen Bay,Departure,27484,11880,776,40140,FALSE,3,0.1023,0.0346,-0.004,0.0074,1. No Rain
12/31/2019,China Ferry Terminal,Arrival,2507,649,889,4045,FALSE,3,0.1023,0.0346,-0.004,0.0074,1. No Rain
12/31/2019,China Ferry Terminal,Departure,2055,767,780,3602,FALSE,3,0.1023,0.0346,-0.004,0.0074,1. No Rain
12/31/2019,Harbour Control,Arrival,31,0,63,94,FALSE,3,0.1023,0.0346,-0.004,0.0074,1. No Rain
12/31/2019,Harbour Control,Departure,0,0,3,3,FALSE,3,0.1023,0.0346,-0.004,0.0074,1. No Rain
12/31/2019,Kai Tak Cruise Terminal,Arrival,482,55,1559,2096,FALSE,3,0.1023,0.0346,-0.004,0.0074,1. No Rain
12/31/2019,Kai Tak Cruise Terminal,Departure,1101,94,2850,4045,FALSE,3,0.1023,0.0346,-0.004,0.0074,1. No Rain
12/31/2019,Macau Ferry Terminal,Arrival,8645,480,2471,11596,FALSE,3,0.1023,0.0346,-0.004,0.0074,1. No Rain
12/31/2019,Macau Ferry Terminal,Departure,10108,567,2221,12896,FALSE,3,0.1023,0.0346,-0.004,0.0074,1. No Rain
12/31/2019,Tuen Mun Ferry Terminal,Arrival,536,7,27,570,FALSE,3,0.1023,0.0346,-0.004,0.0074,1. No Rain
12/31/2019,Tuen Mun Ferry Terminal,Departure,558,5,14,577,FALSE,3,0.1023,0.0346,-0.004,0.0074,1. No Rain
1/1/2020,Airport,Arrival,66624,3733,11409,81766,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Airport,Departure,28618,4677,19370,52665,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Express Rail Link West Kowloon,Arrival,15040,6781,558,22379,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Express Rail Link West Kowloon,Departure,5699,7106,917,13722,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Hung Hom,Arrival,1262,272,82,1616,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Hung Hom,Departure,521,312,127,960,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Lo Wu,Arrival,89085,18772,820,108677,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Lo Wu,Departure,60030,20727,906,81663,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Lok Ma Chau Spur Line,Arrival,47703,20848,386,68937,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Lok Ma Chau Spur Line,Departure,33278,19336,488,53102,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,22679,2560,3541,28780,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,13922,4611,3923,22456,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Lok Ma Chau,Arrival,28570,4410,465,33445,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Lok Ma Chau,Departure,16541,4677,614,21832,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Man Kam To,Arrival,1937,1335,15,3287,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Man Kam To,Departure,1373,916,6,2295,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Sha Tau Kok,Arrival,2285,543,51,2879,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Sha Tau Kok,Departure,1413,471,63,1947,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Shenzhen Bay,Arrival,38549,13755,848,53152,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Shenzhen Bay,Departure,21240,13247,1000,35487,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,China Ferry Terminal,Arrival,2556,421,737,3714,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,China Ferry Terminal,Departure,1242,566,923,2731,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Harbour Control,Arrival,1,0,24,25,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Harbour Control,Departure,0,0,14,14,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Kai Tak Cruise Terminal,Arrival,1081,79,16,1176,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Kai Tak Cruise Terminal,Departure,476,77,26,579,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Macau Ferry Terminal,Arrival,8883,505,1904,11292,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Macau Ferry Terminal,Departure,5755,414,2015,8184,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Tuen Mun Ferry Terminal,Arrival,686,10,23,719,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/1/2020,Tuen Mun Ferry Terminal,Departure,436,5,19,460,TRUE,4,-0.2572,-0.111,0.014,-0.0162,2. Light Rain
1/24/2020,Airport,Arrival,20724,9124,14116,43964,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Airport,Departure,74876,4451,7242,86569,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Express Rail Link West Kowloon,Arrival,1717,2380,337,4434,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Express Rail Link West Kowloon,Departure,20096,2800,316,23212,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Hung Hom,Arrival,433,470,71,974,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Hung Hom,Departure,3498,194,51,3743,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Lo Wu,Arrival,26340,7383,429,34152,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Lo Wu,Departure,72074,6231,413,78718,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Lok Ma Chau Spur Line,Arrival,16750,4979,196,21925,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Lok Ma Chau Spur Line,Departure,32215,3766,167,36148,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,7294,1949,2130,11373,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,15775,2804,2086,20665,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Lok Ma Chau,Arrival,10591,2921,407,13919,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Lok Ma Chau,Departure,17682,3901,283,21866,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Man Kam To,Arrival,1093,367,9,1469,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Man Kam To,Departure,1890,219,9,2118,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Sha Tau Kok,Arrival,1008,264,27,1299,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Sha Tau Kok,Departure,3207,210,40,3457,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Shenzhen Bay,Arrival,8792,5354,685,14831,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Shenzhen Bay,Departure,37864,5142,484,43490,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,China Ferry Terminal,Arrival,1013,442,373,1828,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,China Ferry Terminal,Departure,3511,453,312,4276,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Harbour Control,Arrival,7,0,259,266,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Harbour Control,Departure,77,0,4,81,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Kai Tak Cruise Terminal,Arrival,466,707,2400,3573,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Kai Tak Cruise Terminal,Departure,2487,775,280,3542,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Macau Ferry Terminal,Arrival,6001,358,1395,7754,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Macau Ferry Terminal,Departure,8985,390,1314,10689,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Tuen Mun Ferry Terminal,Arrival,434,7,38,479,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/24/2020,Tuen Mun Ferry Terminal,Departure,548,4,17,569,TRUE,6,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Airport,Arrival,14907,8489,10953,34349,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Airport,Departure,58711,5326,7335,71372,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Express Rail Link West Kowloon,Arrival,1852,2278,285,4415,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Express Rail Link West Kowloon,Departure,8489,2089,224,10802,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Hung Hom,Arrival,575,176,67,818,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Hung Hom,Departure,1509,153,53,1715,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Lo Wu,Arrival,20716,4368,317,25401,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Lo Wu,Departure,39692,5468,347,45507,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Lok Ma Chau Spur Line,Arrival,12511,3237,117,15865,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Lok Ma Chau Spur Line,Departure,16675,3347,155,20177,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,9121,2682,2339,14142,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,13570,2949,1830,18349,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Lok Ma Chau,Arrival,7187,2662,234,10083,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Lok Ma Chau,Departure,10351,3163,195,13709,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Man Kam To,Arrival,753,262,12,1027,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Man Kam To,Departure,895,203,5,1103,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Sha Tau Kok,Arrival,923,208,19,1150,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Sha Tau Kok,Departure,1702,165,38,1905,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Shenzhen Bay,Arrival,9834,4540,532,14906,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Shenzhen Bay,Departure,20440,4993,451,25884,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,China Ferry Terminal,Arrival,1183,463,499,2145,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,China Ferry Terminal,Departure,2233,406,415,3054,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Harbour Control,Arrival,2,0,89,91,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Harbour Control,Departure,2,0,2,4,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Kai Tak Cruise Terminal,Arrival,168,25,2315,2508,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Kai Tak Cruise Terminal,Departure,2997,129,2521,5647,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Macau Ferry Terminal,Arrival,6118,490,1355,7963,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Macau Ferry Terminal,Departure,8120,378,1048,9546,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Tuen Mun Ferry Terminal,Arrival,567,11,44,622,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/25/2020,Tuen Mun Ferry Terminal,Departure,782,19,14,815,TRUE,7,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/26/2020,Airport,Arrival,22646,10955,7522,41123,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Airport,Departure,47580,7870,8813,64263,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Express Rail Link West Kowloon,Arrival,7481,2481,415,10377,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Express Rail Link West Kowloon,Departure,2360,2875,300,5535,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Hung Hom,Arrival,2237,272,137,2646,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Hung Hom,Departure,575,307,54,936,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Lo Wu,Arrival,44781,4994,406,50181,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Lo Wu,Departure,22105,6754,348,29207,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Lok Ma Chau Spur Line,Arrival,19606,3816,265,23687,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Lok Ma Chau Spur Line,Departure,10678,4376,226,15280,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,12967,2486,2311,17764,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,10182,3053,2082,15317,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Lok Ma Chau,Arrival,10754,3119,362,14235,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Lok Ma Chau,Departure,7058,3642,240,10940,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Man Kam To,Arrival,1093,345,24,1462,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Man Kam To,Departure,709,324,5,1038,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Sha Tau Kok,Arrival,2077,284,40,2401,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Sha Tau Kok,Departure,1058,312,48,1418,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Shenzhen Bay,Arrival,26235,6051,868,33154,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Shenzhen Bay,Departure,9524,7404,529,17457,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,China Ferry Terminal,Arrival,2418,522,501,3441,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,China Ferry Terminal,Departure,1391,603,504,2498,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Harbour Control,Arrival,0,0,256,256,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Harbour Control,Departure,0,0,0,0,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Kai Tak Cruise Terminal,Arrival,2510,806,2251,5567,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Kai Tak Cruise Terminal,Departure,1000,394,317,1711,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Macau Ferry Terminal,Arrival,8216,554,1325,10095,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Macau Ferry Terminal,Departure,6571,379,1284,8234,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Tuen Mun Ferry Terminal,Arrival,647,5,24,676,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/26/2020,Tuen Mun Ferry Terminal,Departure,605,7,28,640,TRUE,1,-0.2572,-0.111,0.014,-0.0162,4. Heavy Rain
1/27/2020,Airport,Arrival,36215,10309,6764,53288,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Airport,Departure,41316,8203,11319,60838,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Express Rail Link West Kowloon,Arrival,10913,1887,421,13221,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Express Rail Link West Kowloon,Departure,1167,2790,246,4203,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Hung Hom,Arrival,2025,221,116,2362,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Hung Hom,Departure,244,308,54,606,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Lo Wu,Arrival,43145,3643,387,47175,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Lo Wu,Departure,13999,5193,387,19579,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Lok Ma Chau Spur Line,Arrival,17463,2863,203,20529,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Lok Ma Chau Spur Line,Departure,7787,3592,175,11554,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,14306,1998,1998,18302,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,7369,2822,2088,12279,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Lok Ma Chau,Arrival,10708,1945,356,13009,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Lok Ma Chau,Departure,5174,3655,233,9062,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Man Kam To,Arrival,1280,281,12,1573,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Man Kam To,Departure,569,324,5,898,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Sha Tau Kok,Arrival,2212,189,36,2437,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Sha Tau Kok,Departure,617,337,81,1035,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Shenzhen Bay,Arrival,27513,4507,759,32779,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Shenzhen Bay,Departure,5065,6538,598,12201,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,China Ferry Terminal,Arrival,3124,477,431,4032,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,China Ferry Terminal,Departure,944,530,411,1885,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Harbour Control,Arrival,69,0,32,101,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Harbour Control,Departure,28,0,25,53,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Kai Tak Cruise Terminal,Arrival,638,56,12,706,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Kai Tak Cruise Terminal,Departure,706,66,2190,2962,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Macau Ferry Terminal,Arrival,7258,394,1271,8923,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Macau Ferry Terminal,Departure,4981,343,1094,6418,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Tuen Mun Ferry Terminal,Arrival,601,10,18,629,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/27/2020,Tuen Mun Ferry Terminal,Departure,511,2,24,537,TRUE,2,-0.2572,-0.111,0.014,-0.0162,3. Moderate Rain
1/28/2020,Airport,Arrival,54491,7187,5422,67100,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Airport,Departure,41100,8306,12151,61557,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Express Rail Link West Kowloon,Arrival,13133,1828,322,15283,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Express Rail Link West Kowloon,Departure,864,2499,212,3575,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Hung Hom,Arrival,1754,194,64,2012,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Hung Hom,Departure,203,316,56,575,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Lo Wu,Arrival,39880,3633,381,43894,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Lo Wu,Departure,12598,4654,290,17542,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Lok Ma Chau Spur Line,Arrival,17313,2575,194,20082,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Lok Ma Chau Spur Line,Departure,7253,3018,175,10446,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,12420,1551,1534,15505,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,5417,1795,1625,8837,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Lok Ma Chau,Arrival,10279,1831,329,12439,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Lok Ma Chau,Departure,4780,2722,202,7704,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Man Kam To,Arrival,1551,283,4,1838,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Man Kam To,Departure,582,269,3,854,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Sha Tau Kok,Arrival,2173,245,66,2484,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Sha Tau Kok,Departure,433,210,58,701,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Shenzhen Bay,Arrival,26094,4217,738,31049,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Shenzhen Bay,Departure,3797,5022,513,9332,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,China Ferry Terminal,Arrival,2761,314,222,3297,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,China Ferry Terminal,Departure,509,371,323,1203,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Harbour Control,Arrival,17,0,34,51,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Harbour Control,Departure,1,0,12,13,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Kai Tak Cruise Terminal,Arrival,705,56,8,769,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Kai Tak Cruise Terminal,Departure,427,75,6,508,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Macau Ferry Terminal,Arrival,5745,238,912,6895,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Macau Ferry Terminal,Departure,3634,288,864,4786,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Tuen Mun Ferry Terminal,Arrival,472,4,18,494,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/28/2020,Tuen Mun Ferry Terminal,Departure,306,1,27,334,TRUE,3,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Airport,Arrival,50292,9196,5871,65359,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Airport,Departure,33880,7550,10514,51944,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Express Rail Link West Kowloon,Arrival,20022,1817,403,22242,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Express Rail Link West Kowloon,Departure,1195,3524,261,4980,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Hung Hom,Arrival,2038,201,87,2326,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
1/29/2020,Hung Hom,Departure,222,462,79,763,TRUE,4,-0.2572,-0.111,0.014,-0.0162,1. No Rain
